Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230213:1130,0.0,12.85,0.0,1.77,11.94,1.03,0.0
20230213:1230,66.0,66.95,0.0,16.19,11.93,1.03,0.0
20230213:1330,247.6,119.2,0.0,30.41,15.52,1.1,0.0
20230213:1430,425.0,106.35,0.0,44.22,15.28,1.1,0.0
20230213:1530,454.95,156.95,0.0,57.07,17.41,0.97,0.0
20230213:1630,622.55,183.1,0.0,67.28,18.53,0.83,0.0
20230213:1730,471.85,192.0,0.0,70.2,19.87,0.83,0.0
20230213:1830,353.65,286.8,0.0,63.33,19.84,0.83,0.0
20230213:1930,377.0,255.85,0.0,51.6,20.48,0.76,0.0
20230213:2030,209.25,175.45,0.0,38.22,20.51,0.97,0.0
20230213:2130,110.85,96.75,0.0,24.2,18.88,0.76,0.0
20230213:2230,41.35,42.25,0.0,9.87,17.41,0.76,0.0
20230213:2330,0.0,0.0,0.0,-4.61,16.17,0.48,0.0
20230214:0030,0.0,0.0,0.0,0.0,15.11,0.62,0.0
20230214:0130,0.0,0.0,0.0,0.0,14.84,0.48,0.0
20230214:0230,0.0,0.0,0.0,0.0,14.13,0.55,0.0
20230214:0330,0.0,0.0,0.0,0.0,14.13,0.48,0.0
20230214:0430,0.0,0.0,0.0,0.0,13.61,0.62,0.0
20230214:0530,0.0,0.0,0.0,0.0,13.03,0.69,0.0
20230214:0630,0.0,0.0,0.0,0.0,12.69,0.69,0.0
20230214:0730,0.0,0.0,0.0,0.0,12.39,0.9,0.0
20230214:0830,0.0,0.0,0.0,0.0,11.98,0.97,0.0
20230214:0930,0.0,0.0,0.0,0.0,11.6,0.83,0.0
20230214:1030,0.0,0.0,0.0,0.0,11.53,0.83,0.0
20230214:1130,0.0,13.3,0.0,1.81,11.17,0.83,0.0
20230214:1230,76.4,70.15,0.0,16.26,11.44,0.76,0.0
20230214:1330,220.1,119.5,0.0,30.5,14.39,0.9,0.0
20230214:1430,411.2,141.5,0.0,44.35,16.39,0.83,0.0
20230214:1530,482.85,177.9,0.0,57.26,18.18,0.97,0.0
20230214:1630,691.85,165.3,0.0,67.57,19.42,0.83,0.0
20230214:1730,523.3,253.05,0.0,70.54,20.95,0.83,0.0
20230214:1830,527.5,217.3,0.0,63.57,21.38,0.83,0.0
20230214:1930,440.25,219.0,0.0,51.76,21.48,0.83,0.0
20230214:2030,308.75,164.85,0.0,38.33,20.95,0.76,0.0
20230214:2130,135.1,107.55,0.0,24.27,19.26,0.55,0.0
20230214:2230,38.8,37.3,0.0,9.92,17.45,0.55,0.0
20230214:2330,0.0,0.0,0.0,-4.58,16.26,0.41,0.0
20230215:0030,0.0,0.0,0.0,0.0,15.13,0.62,0.0
20230215:0130,0.0,0.0,0.0,0.0,14.58,0.69,0.0
20230215:0230,0.0,0.0,0.0,0.0,14.29,0.62,0.0
20230215:0330,0.0,0.0,0.0,0.0,14.07,0.69,0.0
20230215:0430,0.0,0.0,0.0,0.0,13.77,0.76,0.0
20230215:0530,0.0,0.0,0.0,0.0,13.54,0.62,0.0
20230215:0630,0.0,0.0,0.0,0.0,13.46,0.55,0.0
20230215:0730,0.0,0.0,0.0,0.0,13.62,0.55,0.0
20230215:0830,0.0,0.0,0.0,0.0,13.84,0.69,0.0
20230215:0930,0.0,0.0,0.0,0.0,13.52,0.83,0.0
20230215:1030,0.0,0.0,0.0,0.0,13.29,0.97,0.0
20230215:1130,0.0,4.7,0.0,1.85,13.13,0.9,0.0
20230215:1230,0.85,28.25,0.0,16.32,13.26,0.69,0.0
20230215:1330,1.1,62.85,0.0,30.6,13.68,0.62,0.0
20230215:1430,6.15,138.5,0.0,44.48,13.89,0.83,0.0
20230215:1530,26.25,202.35,0.0,57.46,15.21,0.62,0.0
20230215:1630,54.25,283.25,0.0,67.86,15.88,0.34,0.0
20230215:1730,76.35,331.7,0.0,70.87,17.21,0.34,0.0
20230215:1830,49.65,360.5,0.0,63.81,18.17,0.48,0.0
20230215:1930,65.6,342.95,0.0,51.92,18.28,0.48,0.0
20230215:2030,35.9,200.85,0.0,38.44,18.52,0.28,0.0
20230215:2130,27.0,110.6,0.0,24.35,16.67,0.28,0.0
20230215:2230,13.1,46.05,0.0,9.97,16.02,0.48,0.0
20230215:2330,0.0,0.0,0.0,-4.56,15.57,0.41,0.0
20230216:0030,0.0,0.0,0.0,0.0,14.79,0.41,0.0
20230216:0130,0.0,0.0,0.0,0.0,13.89,0.62,0.0
20230216:0230,0.0,0.0,0.0,0.0,13.17,0.9,0.0
20230216:0330,0.0,0.0,0.0,0.0,13.04,0.83,0.0
20230216:0430,0.0,0.0,0.0,0.0,12.9,0.83,0.0
20230216:0530,0.0,0.0,0.0,0.0,12.44,0.9,0.0
20230216:0630,0.0,0.0,0.0,0.0,12.26,0.76,0.0
20230216:0730,0.0,0.0,0.0,0.0,12.13,0.62,0.0
20230216:0830,0.0,0.0,0.0,0.0,12.24,0.55,0.0
20230216:0930,0.0,0.0,0.0,0.0,12.09,0.48,0.0
20230216:1030,0.0,0.0,0.0,0.0,11.97,0.41,0.0
20230216:1130,0.0,14.2,0.0,1.9,12.23,0.34,0.0
20230216:1230,49.75,77.55,0.0,16.39,12.49,0.28,0.0
20230216:1330,181.25,149.65,0.0,30.69,14.37,0.21,0.0
20230216:1430,331.35,209.65,0.0,44.62,16.38,0.28,0.0
20230216:1530,534.35,185.5,0.0,57.65,18.02,0.28,0.0
20230216:1630,456.4,293.25,0.0,68.15,19.59,0.28,0.0
20230216:1730,442.7,295.05,0.0,71.21,20.71,0.41,0.0
20230216:1830,154.5,253.2,0.0,64.05,21.19,0.48,0.0
20230216:1930,132.75,201.7,0.0,52.07,17.94,0.55,0.0
20230216:2030,72.0,203.0,0.0,38.54,17.77,0.41,0.0
20230216:2130,79.75,133.25,0.0,24.42,17.17,0.55,0.0
20230216:2230,15.25,34.35,0.0,10.01,16.31,0.28,0.0
20230216:2330,0.0,0.0,0.0,-4.53,15.6,0.14,0.0
20230217:0030,0.0,0.0,0.0,0.0,15.29,0.34,0.0
20230217:0130,0.0,0.0,0.0,0.0,14.34,0.21,0.0
20230217:0230,0.0,0.0,0.0,0.0,13.82,0.41,0.0
20230217:0330,0.0,0.0,0.0,0.0,13.65,0.28,0.0
20230217:0430,0.0,0.0,0.0,0.0,13.44,0.34,0.0
20230217:0530,0.0,0.0,0.0,0.0,13.14,0.48,0.0
20230217:0630,0.0,0.0,0.0,0.0,12.97,0.34,0.0
20230217:0730,0.0,0.0,0.0,0.0,12.59,0.69,0.0
20230217:0830,0.0,0.0,0.0,0.0,12.74,0.34,0.0
20230217:0930,0.0,0.0,0.0,0.0,12.04,0.34,0.0
20230217:1030,0.0,0.0,0.0,0.0,11.86,0.55,0.0
20230217:1130,0.0,12.6,0.0,1.95,11.74,0.62,0.0
20230217:1230,71.35,80.45,0.0,16.46,12.19,0.41,0.0
20230217:1330,127.2,124.65,0.0,30.79,14.51,0.34,0.0
20230217:1430,250.3,235.35,0.0,44.75,16.0,0.34,0.0
20230217:1530,316.3,213.2,0.0,57.85,17.71,0.41,0.0
20230217:1630,346.85,294.3,0.0,68.45,18.8,0.62,0.0
20230217:1730,410.1,276.25,0.0,71.55,19.12,0.9,0.0
20230217:1830,382.7,241.65,0.0,64.29,19.57,0.9,0.0
20230217:1930,325.15,182.2,0.0,52.22,20.64,0.62,0.0
20230217:2030,118.35,172.95,0.0,38.64,19.65,0.41,0.0
20230217:2130,36.4,97.75,0.0,24.48,19.16,0.55,0.0
20230217:2230,14.1,37.85,0.0,10.06,17.02,0.62,0.0
20230217:2330,0.0,0.0,0.0,-4.51,17.36,0.48,0.0
20230218:0030,0.0,0.0,0.0,0.0,15.9,0.14,0.0
20230218:0130,0.0,0.0,0.0,0.0,14.83,0.14,0.0
20230218:0230,0.0,0.0,0.0,0.0,14.47,0.14,0.0
20230218:0330,0.0,0.0,0.0,0.0,14.09,0.48,0.0
20230218:0430,0.0,0.0,0.0,0.0,13.43,0.48,0.0
20230218:0530,0.0,0.0,0.0,0.0,13.4,0.21,0.0
20230218:0630,0.0,0.0,0.0,0.0,13.4,0.14,0.0
20230218:0730,0.0,0.0,0.0,0.0,12.97,0.69,0.0
20230218:0830,0.0,0.0,0.0,0.0,13.02,0.55,0.0
20230218:0930,0.0,0.0,0.0,0.0,13.09,0.48,0.0
20230218:1030,0.0,0.0,0.0,0.0,12.77,0.62,0.0
20230218:1130,0.0,11.6,0.0,2.0,12.38,0.69,0.0
20230218:1230,56.2,65.7,0.0,16.54,12.57,0.9,0.0
20230218:1330,197.15,119.25,0.0,30.89,14.29,0.69,0.0
20230218:1430,269.7,179.6,0.0,44.89,15.31,0.69,0.0
20230218:1530,440.65,178.5,0.0,58.05,16.7,0.69,0.0
20230218:1630,449.7,235.5,0.0,68.75,17.83,0.62,0.0
20230218:1730,461.9,223.9,0.0,71.9,18.28,0.69,0.0
20230218:1830,309.8,228.85,0.0,64.52,18.71,0.55,0.0
20230218:1930,219.3,164.6,0.0,52.37,19.77,0.76,0.0
20230218:2030,163.75,150.0,0.0,38.74,18.9,1.1,0.0
20230218:2130,66.9,82.9,0.0,24.55,18.14,1.1,0.0
20230218:2230,22.95,26.75,0.0,10.1,17.16,0.76,0.0
20230218:2330,0.0,0.0,0.0,-4.49,16.2,0.9,0.0
20230219:0030,0.0,0.0,0.0,0.0,15.41,1.03,0.0
20230219:0130,0.0,0.0,0.0,0.0,14.97,0.9,0.0
20230219:0230,0.0,0.0,0.0,0.0,14.39,0.76,0.0
20230219:0330,0.0,0.0,0.0,0.0,14.22,0.62,0.0
20230219:0430,0.0,0.0,0.0,0.0,13.84,0.69,0.0
20230219:0530,0.0,0.0,0.0,0.0,13.9,0.69,0.0
20230219:0630,0.0,0.0,0.0,0.0,13.23,0.69,0.0
20230219:0730,0.0,0.0,0.0,0.0,12.25,1.03,0.0
20230219:0830,0.0,0.0,0.0,0.0,11.56,0.97,0.0
20230219:0930,0.0,0.0,0.0,0.0,11.55,0.76,0.0
20230219:1030,0.0,0.0,0.0,0.0,11.15,0.76,0.0
20230219:1130,0.0,15.65,0.0,2.06,10.87,0.69,0.0
20230219:1230,83.2,98.25,0.0,16.61,11.01,0.55,0.0
20230219:1330,360.5,108.95,0.0,31.0,13.63,0.48,0.0
20230219:1430,533.85,110.35,0.0,45.03,16.24,0.55,0.0
20230219:1530,545.95,143.25,0.0,58.26,18.24,0.48,0.0
20230219:1630,653.1,190.85,0.0,69.06,19.24,0.48,0.0
20230219:1730,727.4,191.95,0.0,72.24,20.01,0.62,0.0
20230219:1830,420.25,230.5,0.0,64.75,20.79,0.76,0.0
20230219:1930,239.55,262.05,0.0,52.51,20.44,0.97,0.0
20230219:2030,231.75,145.7,0.0,38.83,19.8,1.03,0.0
20230219:2130,150.45,102.6,0.0,24.61,18.1,0.69,0.0
20230219:2230,29.45,33.65,0.0,10.13,17.92,0.41,0.0
20230219:2330,0.0,0.0,0.0,-4.47,16.59,0.28,0.0
20230220:0030,0.0,0.0,0.0,0.0,14.76,0.41,0.0
20230220:0130,0.0,0.0,0.0,0.0,14.35,0.62,0.0
20230220:0230,0.0,0.0,0.0,0.0,14.26,0.48,0.0
20230220:0330,0.0,0.0,0.0,0.0,14.0,0.48,0.0
20230220:0430,0.0,0.0,0.0,0.0,13.93,0.9,0.0
20230220:0530,0.0,0.0,0.0,0.0,13.68,0.83,0.0
20230220:0630,0.0,0.0,0.0,0.0,13.56,0.76,0.0
20230220:0730,0.0,0.0,0.0,0.0,13.36,0.97,0.0
20230220:0830,0.0,0.0,0.0,0.0,13.3,0.9,0.0
20230220:0930,0.0,0.0,0.0,0.0,13.16,0.9,0.0
20230220:1030,0.0,0.0,0.0,0.0,13.24,0.97,0.0
20230220:1130,0.0,7.5,0.0,2.12,13.17,0.97,0.0
20230220:1230,10.1,34.4,0.0,16.69,13.29,0.83,0.0
20230220:1330,3.05,72.65,0.0,31.1,13.81,0.55,0.0
20230220:1430,24.3,172.55,0.0,45.18,13.93,0.55,0.0
20230220:1530,26.05,191.6,0.0,58.46,15.18,0.55,0.0
20230220:1630,46.1,261.85,0.0,69.36,15.08,0.41,0.0
20230220:1730,258.2,235.9,0.0,72.59,16.35,0.41,0.0
20230220:1830,221.05,246.5,0.0,64.98,17.54,0.34,0.0
20230220:1930,230.5,231.95,0.0,52.65,17.55,0.21,0.0
20230220:2030,40.15,191.05,0.0,38.92,17.37,0.0,0.0
20230220:2130,131.2,91.2,0.0,24.66,17.37,0.14,0.0
20230220:2230,21.95,35.75,0.0,10.17,16.03,0.28,0.0
20230220:2330,0.0,0.0,0.0,-4.45,14.76,0.34,0.0
20230221:0030,0.0,0.0,0.0,0.0,14.23,0.41,0.0
20230221:0130,0.0,0.0,0.0,0.0,13.57,0.55,0.0
20230221:0230,0.0,0.0,0.0,0.0,12.94,0.69,0.0
20230221:0330,0.0,0.0,0.0,0.0,12.69,0.69,0.0
20230221:0430,0.0,0.0,0.0,0.0,12.45,0.69,0.0
20230221:0530,0.0,0.0,0.0,0.0,12.55,0.62,0.0
20230221:0630,0.0,0.0,0.0,0.0,12.53,0.62,0.0
20230221:0730,0.0,0.0,0.0,0.0,12.26,0.76,0.0
20230221:0830,0.0,0.0,0.0,0.0,11.35,0.97,0.0
20230221:0930,0.0,0.0,0.0,0.0,11.03,0.9,0.0
20230221:1030,0.0,0.0,0.0,0.0,10.81,0.97,0.0
20230221:1130,0.0,12.25,0.0,2.18,11.14,0.83,0.0
20230221:1230,58.75,72.8,0.0,16.78,11.99,0.62,0.0
20230221:1330,112.3,95.1,0.0,31.21,13.31,0.62,0.0
20230221:1430,282.85,145.5,0.0,45.32,14.4,0.62,0.0
20230221:1530,305.95,178.5,0.0,58.67,16.7,0.48,0.0
20230221:1630,445.05,177.0,0.0,69.67,16.95,0.48,0.0
20230221:1730,332.8,268.45,0.0,72.94,18.34,0.41,0.0
20230221:1830,289.7,195.35,0.0,65.2,18.51,0.34,0.0
20230221:1930,210.4,169.6,0.0,52.79,18.7,0.41,0.0
20230221:2030,164.7,163.85,0.0,39.0,18.46,0.28,0.0
20230221:2130,84.05,126.35,0.0,24.72,17.85,0.14,0.0
20230221:2230,13.55,32.45,0.0,10.2,16.7,0.0,0.0
20230221:2330,0.0,0.0,0.0,-4.44,15.76,0.07,0.0
20230222:0030,0.0,0.0,0.0,0.0,14.67,0.34,0.0
20230222:0130,0.0,0.0,0.0,0.0,14.18,0.28,0.0
20230222:0230,0.0,0.0,0.0,0.0,13.83,0.41,0.0
20230222:0330,0.0,0.0,0.0,0.0,13.37,0.69,0.0
20230222:0430,0.0,0.0,0.0,0.0,12.92,0.48,0.0
20230222:0530,0.0,0.0,0.0,0.0,12.99,0.48,0.0
20230222:0630,0.0,0.0,0.0,0.0,12.75,0.55,0.0
20230222:0730,0.0,0.0,0.0,0.0,12.25,0.69,0.0
20230222:0830,0.0,0.0,0.0,0.0,12.19,0.69,0.0
20230222:0930,0.0,0.0,0.0,0.0,11.8,0.69,0.0
20230222:1030,0.0,0.0,0.0,0.0,11.67,0.62,0.0
20230222:1130,0.0,5.4,0.0,2.25,11.42,0.69,0.0
20230222:1230,25.7,66.9,0.0,16.86,11.56,0.69,0.0
20230222:1330,10.4,123.95,0.0,31.32,14.12,0.55,0.0
20230222:1430,33.8,215.0,0.0,45.47,13.63,0.69,0.0
20230222:1530,95.65,271.15,0.0,58.88,14.77,0.83,0.0
20230222:1630,240.9,247.7,0.0,69.98,15.77,0.69,0.0
20230222:1730,216.35,312.45,0.0,73.29,16.64,0.48,0.0
20230222:1830,36.25,338.2,0.0,65.42,17.57,0.28,0.0
20230222:1930,14.25,248.35,0.0,52.92,17.11,0.41,0.0
20230222:2030,53.15,198.9,0.0,39.09,16.97,0.34,0.0
20230222:2130,43.4,123.8,0.0,24.77,17.02,0.21,0.0
20230222:2230,14.7,45.25,0.0,10.23,16.61,0.14,0.0
20230222:2330,0.0,0.0,0.0,-4.43,15.94,0.21,0.0
20230223:0030,0.0,0.0,0.0,0.0,15.34,0.21,0.0
20230223:0130,0.0,0.0,0.0,0.0,14.75,0.14,0.0
20230223:0230,0.0,0.0,0.0,0.0,13.42,0.69,0.0
20230223:0330,0.0,0.0,0.0,0.0,12.19,1.03,0.0
20230223:0430,0.0,0.0,0.0,0.0,12.05,1.03,0.0
20230223:0530,0.0,0.0,0.0,0.0,12.04,0.9,0.0
20230223:0630,0.0,0.0,0.0,0.0,11.79,0.76,0.0
20230223:0730,0.0,0.0,0.0,0.0,11.22,0.83,0.0
20230223:0830,0.0,0.0,0.0,0.0,10.92,0.9,0.0
20230223:0930,0.0,0.0,0.0,0.0,10.66,0.83,0.0
20230223:1030,0.0,0.0,0.0,0.0,10.33,0.83,0.0
20230223:1130,0.0,16.25,0.0,2.32,9.97,0.9,0.0
20230223:1230,188.0,65.25,0.0,16.95,10.29,0.76,0.0
20230223:1330,428.6,89.15,0.0,31.43,13.74,0.48,0.0
20230223:1430,653.65,100.1,0.0,45.62,16.65,0.48,0.0
20230223:1530,797.1,120.8,0.0,59.08,18.82,0.48,0.0
20230223:1630,881.8,130.15,0.0,70.29,20.53,0.48,0.0
20230223:1730,933.3,119.15,0.0,73.64,21.75,0.55,0.0
20230223:1830,809.95,128.85,0.0,65.64,22.83,0.55,0.0
20230223:1930,589.45,132.1,0.0,53.05,22.71,0.62,0.0
20230223:2030,379.65,152.85,0.0,39.16,21.68,0.69,0.0
20230223:2130,137.8,106.9,0.0,24.81,18.86,1.1,0.0
20230223:2230,36.8,42.55,0.0,10.25,18.12,0.9,0.0
20230223:2330,0.0,0.0,0.0,-4.42,17.08,0.9,0.0
20230224:0030,0.0,0.0,0.0,0.0,16.12,0.9,0.0
20230224:0130,0.0,0.0,0.0,0.0,15.02,0.97,0.0
20230224:0230,0.0,0.0,0.0,0.0,14.16,1.03,0.0
20230224:0330,0.0,0.0,0.0,0.0,13.48,1.03,0.0
20230224:0430,0.0,0.0,0.0,0.0,13.13,1.03,0.0
20230224:0530,0.0,0.0,0.0,0.0,12.41,0.97,0.0
20230224:0630,0.0,0.0,0.0,0.0,11.78,0.9,0.0
20230224:0730,0.0,0.0,0.0,0.0,11.3,0.97,0.0
20230224:0830,0.0,0.0,0.0,0.0,10.7,1.03,0.0
20230224:0930,0.0,0.0,0.0,0.0,10.27,1.03,0.0
20230224:1030,0.0,0.0,0.0,0.0,9.92,1.03,0.0
20230224:1130,0.0,14.95,0.0,2.39,9.76,0.97,0.0
20230224:1230,149.15,75.95,0.0,17.04,10.51,0.69,0.0
20230224:1330,377.6,114.35,0.0,31.55,14.34,0.55,0.0
20230224:1430,648.1,106.9,0.0,45.77,16.74,0.55,0.0
20230224:1530,625.45,161.0,0.0,59.29,19.15,0.83,0.0
20230224:1630,541.0,308.05,0.0,70.61,20.0,0.9,0.0
20230224:1730,446.0,296.3,0.0,74.0,20.82,1.1,0.0
20230224:1830,400.95,245.05,0.0,65.86,20.92,1.17,0.0
20230224:1930,366.15,198.45,0.0,53.17,21.33,1.1,0.0
20230224:2030,324.35,140.4,0.0,39.24,21.15,1.24,0.0
20230224:2130,169.45,98.85,0.0,24.86,20.59,1.31,0.0
20230224:2230,48.9,44.35,0.0,10.27,19.83,1.17,0.0
20230224:2330,0.0,0.0,0.0,-4.42,18.43,0.9,0.0
20230225:0030,0.0,0.0,0.0,0.0,16.85,0.76,0.0
20230225:0130,0.0,0.0,0.0,0.0,15.56,0.69,0.0
20230225:0230,0.0,0.0,0.0,0.0,14.86,0.76,0.0
20230225:0330,0.0,0.0,0.0,0.0,13.82,0.9,0.0
20230225:0430,0.0,0.0,0.0,0.0,13.17,0.9,0.0
20230225:0530,0.0,0.0,0.0,0.0,12.66,0.9,0.0
20230225:0630,0.0,0.0,0.0,0.0,12.02,0.9,0.0
20230225:0730,0.0,0.0,0.0,0.0,11.72,0.97,0.0
20230225:0830,0.0,0.0,0.0,0.0,10.93,1.03,0.0
20230225:0930,0.0,0.0,0.0,0.0,10.5,1.03,0.0
20230225:1030,0.0,0.0,0.0,0.0,10.09,1.03,0.0
20230225:1130,0.0,15.4,0.0,2.47,9.97,1.03,0.0
20230225:1230,139.9,82.1,0.0,17.14,10.81,0.76,0.0
20230225:1330,359.2,100.6,0.0,31.67,14.41,0.9,0.0
20230225:1430,442.45,194.85,0.0,45.92,16.58,0.83,0.0
20230225:1530,583.8,207.05,0.0,59.5,18.43,0.97,0.0
20230225:1630,396.1,251.2,0.0,70.92,19.7,0.9,0.0
20230225:1730,461.25,313.3,0.0,74.35,20.07,0.76,0.0
20230225:1830,536.65,231.45,0.0,66.07,20.58,0.48,0.0
20230225:1930,509.5,141.8,0.0,53.29,22.06,0.55,0.0
20230225:2030,452.0,119.45,0.0,39.31,21.76,0.62,0.0
20230225:2130,255.25,83.25,0.0,24.9,21.13,0.76,0.0
20230225:2230,57.8,41.95,0.0,10.29,19.6,0.62,0.0
20230225:2330,0.0,0.0,0.0,-4.42,18.03,0.62,0.0
20230226:0030,0.0,0.0,0.0,0.0,16.46,0.62,0.0
20230226:0130,0.0,0.0,0.0,0.0,15.45,0.62,0.0
20230226:0230,0.0,0.0,0.0,0.0,14.76,0.55,0.0
20230226:0330,0.0,0.0,0.0,0.0,14.29,0.76,0.0
20230226:0430,0.0,0.0,0.0,0.0,13.76,0.83,0.0
20230226:0530,0.0,0.0,0.0,0.0,12.96,0.9,0.0
20230226:0630,0.0,0.0,0.0,0.0,12.38,0.9,0.0
20230226:0730,0.0,0.0,0.0,0.0,11.25,0.97,0.0
20230226:0830,0.0,0.0,0.0,0.0,10.7,1.03,0.0
20230226:0930,0.0,0.0,0.0,0.0,10.16,1.03,0.0
20230226:1030,0.0,0.0,0.0,0.0,9.82,1.03,0.0
20230226:1130,0.0,14.0,0.0,2.55,9.65,1.03,0.0
20230226:1230,156.75,70.75,0.0,17.23,10.58,0.76,0.0
20230226:1330,370.7,100.8,0.0,31.79,14.48,0.76,0.0
20230226:1430,613.2,108.5,0.0,46.07,16.36,0.76,0.0
20230226:1530,762.85,141.25,0.0,59.72,18.58,0.9,0.0
20230226:1630,588.9,236.7,0.0,71.24,20.44,0.97,0.0
20230226:1730,515.2,218.75,0.0,74.71,21.13,0.9,0.0
20230226:1830,265.05,337.5,0.0,66.27,21.35,0.76,0.0
20230226:1930,356.95,193.85,0.0,53.4,21.27,0.83,0.0
20230226:2030,310.1,127.95,0.0,39.37,20.82,0.62,0.0
20230226:2130,206.25,101.8,0.0,24.94,20.15,0.48,0.0
20230226:2230,46.0,44.95,0.0,10.31,19.39,0.48,0.0
20230226:2330,0.0,0.0,0.0,-4.41,18.01,0.41,0.0
20230227:0030,0.0,0.0,0.0,0.0,16.0,0.62,0.0
20230227:0130,0.0,0.0,0.0,0.0,14.96,0.76,0.0
20230227:0230,0.0,0.0,0.0,0.0,14.07,0.83,0.0
20230227:0330,0.0,0.0,0.0,0.0,13.55,0.83,0.0
20230227:0430,0.0,0.0,0.0,0.0,12.76,0.9,0.0
20230227:0530,0.0,0.0,0.0,0.0,12.25,0.9,0.0
20230227:0630,0.0,0.0,0.0,0.0,11.9,0.9,0.0
20230227:0730,0.0,0.0,0.0,0.0,11.36,1.03,0.0
20230227:0830,0.0,0.0,0.0,0.0,11.04,1.03,0.0
20230227:0930,0.0,0.0,0.0,0.0,10.94,0.97,0.0
20230227:1030,0.0,0.0,0.0,0.0,10.41,1.03,0.0
20230227:1130,0.0,15.35,0.0,2.63,10.45,0.97,0.0
20230227:1230,155.8,69.05,0.0,17.33,11.47,0.69,0.0
20230227:1330,334.2,101.6,0.0,31.91,15.01,0.97,0.0
20230227:1430,413.5,170.6,0.0,46.23,16.99,0.97,0.0
20230227:1530,621.4,182.75,0.0,59.93,18.63,1.1,0.0
20230227:1630,841.4,138.9,0.0,71.56,20.04,1.03,0.0
20230227:1730,743.4,148.9,0.0,75.06,21.33,1.1,0.0
20230227:1830,652.1,185.45,0.0,66.47,21.61,1.03,0.0
20230227:1930,577.0,126.15,0.0,53.51,21.94,0.83,0.0
20230227:2030,354.55,111.3,0.0,39.44,21.44,1.31,0.0
20230227:2130,176.55,87.65,0.0,24.97,18.88,0.83,0.0
20230227:2230,47.35,38.85,0.0,10.32,17.91,0.76,0.0
20230227:2330,0.0,0.0,0.0,-4.42,17.19,0.83,0.0
20230228:0030,0.0,0.0,0.0,0.0,16.01,0.9,0.0
20230228:0130,0.0,0.0,0.0,0.0,15.11,0.83,0.0
20230228:0230,0.0,0.0,0.0,0.0,14.42,0.9,0.0
20230228:0330,0.0,0.0,0.0,0.0,14.2,0.97,0.0
20230228:0430,0.0,0.0,0.0,0.0,13.61,0.97,0.0
20230228:0530,0.0,0.0,0.0,0.0,13.07,1.03,0.0
20230228:0630,0.0,0.0,0.0,0.0,12.25,1.1,0.0
20230228:0730,0.0,0.0,0.0,0.0,12.15,0.97,0.0
20230228:0830,0.0,0.0,0.0,0.0,11.78,0.97,0.0
20230228:0930,0.0,0.0,0.0,0.0,11.21,1.03,0.0
20230228:1030,0.0,0.0,0.0,0.0,11.02,1.03,0.0
20230228:1130,0.0,17.0,0.0,2.71,11.08,0.97,0.0
20230228:1230,178.6,70.45,0.0,17.43,11.75,0.9,0.0
20230228:1330,391.55,104.8,0.0,32.03,15.32,1.17,0.0
20230228:1430,550.0,131.15,0.0,46.38,17.5,1.1,0.0
20230228:1530,736.8,144.45,0.0,60.14,19.32,0.97,0.0
20230228:1630,885.7,118.7,0.0,71.88,21.13,0.9,0.0
20230228:1730,898.0,113.2,0.0,75.42,22.43,0.97,0.0
20230228:1830,479.3,246.05,0.0,66.67,22.99,1.1,0.0
20230228:1930,399.15,254.05,0.0,53.61,20.86,1.03,0.0
20230228:2030,261.75,147.65,0.0,39.49,20.01,0.9,0.0
20230228:2130,73.7,132.65,0.0,25.0,18.91,0.9,0.0
20230228:2230,11.15,57.25,0.0,10.33,18.01,0.76,0.0
20230228:2330,0.0,0.0,0.0,-4.42,17.48,0.9,0.0
20230301:0030,0.0,0.0,0.0,0.0,16.48,0.97,0.0
20230301:0130,0.0,0.0,0.0,0.0,15.43,1.03,0.0
20230301:0230,0.0,0.0,0.0,0.0,14.69,1.1,0.0
20230301:0330,0.0,0.0,0.0,0.0,14.04,1.24,0.0
20230301:0430,0.0,0.0,0.0,0.0,13.57,1.24,0.0
20230301:0530,0.0,0.0,0.0,0.0,13.18,1.17,0.0
20230301:0630,0.0,0.0,0.0,0.0,12.95,1.1,0.0
20230301:0730,0.0,0.0,0.0,0.0,12.94,1.24,0.0
20230301:0830,0.0,0.0,0.0,0.0,12.38,1.24,0.0
20230301:0930,0.0,0.0,0.0,0.0,12.09,1.17,0.0
20230301:1030,0.0,0.0,0.0,0.0,11.69,1.1,0.0
20230301:1130,0.0,21.65,0.0,2.8,11.37,1.1,0.0
20230301:1230,132.95,98.9,0.0,17.53,11.66,0.97,0.0
20230301:1330,334.8,137.8,0.0,32.15,15.13,1.31,0.0
20230301:1430,470.45,192.55,0.0,46.54,17.17,1.17,0.0
20230301:1530,565.0,241.0,0.0,60.35,19.2,1.03,0.0
20230301:1630,724.3,242.4,0.0,72.2,20.15,1.03,0.0
20230301:1730,660.6,246.35,0.0,75.78,21.71,0.97,0.0
20230301:1830,527.45,260.3,0.0,66.86,22.15,0.97,0.0
20230301:1930,381.15,259.3,0.0,53.71,21.94,1.03,0.0
20230301:2030,225.65,195.3,0.0,39.55,21.68,1.24,0.0
20230301:2130,34.0,135.25,0.0,25.03,19.1,1.03,0.0
