Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: 90 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230610:0930,0.0,0.0,0.0,0.0,13.82,0.76,0.0
20230610:1030,0.0,0.0,0.0,-4.81,13.75,0.76,0.0
20230610:1130,0.0,8.29,2.33,8.92,13.77,0.69,0.0
20230610:1230,0.0,36.4,10.22,22.72,14.56,0.62,0.0
20230610:1330,0.0,61.54,17.29,36.44,15.37,0.41,0.0
20230610:1430,0.0,79.71,22.39,49.82,17.1,0.41,0.0
20230610:1530,0.0,112.57,31.62,62.24,18.37,0.28,0.0
20230610:1630,0.0,97.42,27.36,71.51,19.8,0.34,0.0
20230610:1730,28.19,186.81,60.85,71.81,20.66,0.41,0.0
20230610:1830,96.04,194.57,59.64,62.85,19.56,0.62,0.0
20230610:1930,146.06,172.1,48.09,50.52,19.7,0.55,0.0
20230610:2030,133.94,129.78,31.05,37.16,18.86,0.62,0.0
20230610:2130,132.92,102.94,20.18,23.46,18.53,0.14,0.0
20230610:2230,25.82,25.89,4.7,9.66,17.54,0.55,0.0
20230610:2330,0.0,0.0,0.0,-4.08,16.45,0.14,0.0
20230611:0030,0.0,0.0,0.0,0.0,15.77,0.55,0.0
20230611:0130,0.0,0.0,0.0,0.0,15.16,0.62,0.0
20230611:0230,0.0,0.0,0.0,0.0,14.82,0.62,0.0
20230611:0330,0.0,0.0,0.0,0.0,14.51,0.69,0.0
20230611:0430,0.0,0.0,0.0,0.0,14.45,0.62,0.0
20230611:0530,0.0,0.0,0.0,0.0,14.62,0.55,0.0
20230611:0630,0.0,0.0,0.0,0.0,14.24,0.41,0.0
20230611:0730,0.0,0.0,0.0,0.0,13.72,0.55,0.0
20230611:0830,0.0,0.0,0.0,0.0,13.36,0.76,0.0
20230611:0930,0.0,0.0,0.0,0.0,13.07,0.76,0.0
20230611:1030,0.0,0.0,0.0,-4.84,12.81,0.76,0.0
20230611:1130,0.0,16.13,4.53,8.88,12.37,0.69,0.0
20230611:1230,0.0,38.16,10.72,22.67,13.85,0.83,0.0
20230611:1330,0.0,52.99,14.89,36.38,15.52,0.9,0.0
20230611:1430,0.0,54.66,15.36,49.76,17.19,0.83,0.0
20230611:1530,0.0,45.43,12.76,62.17,19.09,1.1,0.0
20230611:1630,0.0,40.83,11.47,71.43,20.35,1.1,0.0
20230611:1730,93.68,55.73,92.27,71.76,21.71,1.1,0.0
20230611:1830,251.52,75.11,77.49,62.85,22.3,1.03,0.0
20230611:1930,371.11,94.85,64.16,50.54,21.94,0.97,0.0
20230611:2030,453.17,103.19,48.33,37.19,20.56,0.9,0.0
20230611:2130,420.17,108.04,28.51,23.5,19.52,0.83,0.0
20230611:2230,320.0,63.23,9.25,9.7,18.64,0.76,0.0
20230611:2330,0.0,0.0,0.0,-4.03,17.65,0.97,0.0
20230612:0030,0.0,0.0,0.0,0.0,16.58,0.9,0.0
20230612:0130,0.0,0.0,0.0,0.0,15.61,0.9,0.0
20230612:0230,0.0,0.0,0.0,0.0,14.67,0.97,0.0
20230612:0330,0.0,0.0,0.0,0.0,14.15,0.97,0.0
20230612:0430,0.0,0.0,0.0,0.0,13.49,0.9,0.0
20230612:0530,0.0,0.0,0.0,0.0,12.86,0.76,0.0
20230612:0630,0.0,0.0,0.0,0.0,12.76,0.76,0.0
20230612:0730,0.0,0.0,0.0,0.0,13.05,0.76,0.0
20230612:0830,0.0,0.0,0.0,0.0,12.61,0.9,0.0
20230612:0930,0.0,0.0,0.0,0.0,12.39,0.83,0.0
20230612:1030,0.0,0.0,0.0,-4.88,12.27,0.76,0.0
20230612:1130,0.0,15.79,4.43,8.84,12.07,0.55,0.0
20230612:1230,0.0,39.82,11.18,22.62,12.99,0.34,0.0
20230612:1330,0.0,36.17,10.16,36.33,15.94,0.34,0.0
20230612:1430,0.0,42.28,11.87,49.69,18.4,0.41,0.0
20230612:1530,0.0,37.11,10.42,62.09,20.21,0.62,0.0
20230612:1630,0.0,40.34,11.33,71.35,21.52,0.69,0.0
20230612:1730,98.73,52.12,96.87,71.72,22.44,0.83,0.0
20230612:1830,268.9,106.91,87.66,62.85,22.83,1.1,0.0
20230612:1930,341.95,134.9,65.78,50.56,23.03,1.24,0.0
20230612:2030,386.61,142.2,47.8,37.23,22.37,1.31,0.0
20230612:2130,301.7,121.09,25.93,23.54,21.34,1.03,0.0
20230612:2230,62.89,46.05,7.12,9.75,19.79,1.03,0.0
20230612:2330,0.0,0.0,0.0,-3.97,18.53,0.83,0.0
20230613:0030,0.0,0.0,0.0,0.0,17.33,0.83,0.0
20230613:0130,0.0,0.0,0.0,0.0,16.48,0.76,0.0
20230613:0230,0.0,0.0,0.0,0.0,15.51,0.97,0.0
20230613:0330,0.0,0.0,0.0,0.0,14.78,0.83,0.0
20230613:0430,0.0,0.0,0.0,0.0,14.04,0.55,0.0
20230613:0530,0.0,0.0,0.0,0.0,13.46,0.62,0.0
20230613:0630,0.0,0.0,0.0,0.0,13.11,0.55,0.0
20230613:0730,0.0,0.0,0.0,0.0,12.42,0.9,0.0
20230613:0830,0.0,0.0,0.0,0.0,12.35,0.97,0.0
20230613:0930,0.0,0.0,0.0,0.0,12.27,1.1,0.0
20230613:1030,0.0,0.0,0.0,-4.91,12.32,1.1,0.0
20230613:1130,0.0,19.21,5.4,8.79,12.27,1.17,0.0
20230613:1230,0.0,55.27,15.52,22.57,13.35,0.9,0.0
20230613:1330,0.0,75.9,21.32,36.27,15.55,0.76,0.0
20230613:1430,0.0,84.12,23.63,49.63,17.89,0.62,0.0
20230613:1530,0.0,92.54,26.0,62.02,19.72,0.76,0.0
20230613:1630,0.0,99.72,28.01,71.27,21.12,0.97,0.0
20230613:1730,81.63,103.22,93.06,71.68,22.01,1.24,0.0
20230613:1830,277.32,101.51,89.21,62.85,22.53,1.24,0.0
20230613:1930,391.99,125.95,71.21,50.58,23.35,1.52,0.0
20230613:2030,467.75,148.0,54.11,37.26,22.85,0.97,0.0
20230613:2130,334.76,124.01,27.2,23.58,22.2,0.76,0.0
20230613:2230,151.55,60.75,8.08,9.8,20.71,0.28,0.0
20230613:2330,0.0,0.0,0.0,-3.92,19.23,0.28,0.0
20230614:0030,0.0,0.0,0.0,0.0,17.44,0.83,0.0
20230614:0130,0.0,0.0,0.0,0.0,16.03,0.76,0.0
20230614:0230,0.0,0.0,0.0,0.0,15.34,1.03,0.0
20230614:0330,0.0,0.0,0.0,0.0,14.61,1.1,0.0
20230614:0430,0.0,0.0,0.0,0.0,14.01,1.03,0.0
20230614:0530,0.0,0.0,0.0,0.0,13.45,1.1,0.0
20230614:0630,0.0,0.0,0.0,0.0,12.97,1.1,0.0
20230614:0730,0.0,0.0,0.0,0.0,13.13,1.1,0.0
20230614:0830,0.0,0.0,0.0,0.0,12.9,1.03,0.0
20230614:0930,0.0,0.0,0.0,0.0,12.88,1.1,0.0
20230614:1030,0.0,0.0,0.0,-4.95,12.87,0.9,0.0
20230614:1130,0.0,19.76,5.55,8.75,12.44,0.9,0.0
20230614:1230,0.0,50.59,14.21,22.52,13.91,0.76,0.0
20230614:1330,0.0,83.84,23.55,36.21,15.88,0.83,0.0
20230614:1430,0.0,101.11,28.4,49.57,17.79,0.76,0.0
20230614:1530,0.0,126.04,35.4,61.95,19.51,0.76,0.0
20230614:1630,0.0,114.05,32.04,71.2,20.77,0.83,0.0
20230614:1730,56.77,165.63,83.12,71.65,21.57,1.31,0.0
20230614:1830,163.51,181.55,73.55,62.86,22.03,1.31,0.0
20230614:1930,208.46,161.73,53.5,50.61,21.22,1.31,0.0
20230614:2030,192.8,138.1,35.44,37.3,20.7,0.55,0.0
20230614:2130,105.33,88.81,17.91,23.62,19.88,0.14,0.0
20230614:2230,79.75,39.22,6.15,9.85,18.67,0.34,0.0
20230614:2330,0.0,0.0,0.0,-3.86,17.8,0.48,0.0
20230615:0030,0.0,0.0,0.0,0.0,16.83,0.76,0.0
20230615:0130,0.0,0.0,0.0,0.0,16.16,0.97,0.0
20230615:0230,0.0,0.0,0.0,0.0,15.45,1.1,0.0
20230615:0330,0.0,0.0,0.0,0.0,14.81,1.1,0.0
20230615:0430,0.0,0.0,0.0,0.0,14.09,0.97,0.0
20230615:0530,0.0,0.0,0.0,0.0,13.48,0.83,0.0
20230615:0630,0.0,0.0,0.0,0.0,12.87,0.76,0.0
20230615:0730,0.0,0.0,0.0,0.0,13.29,1.24,0.0
20230615:0830,0.0,0.0,0.0,0.0,12.84,1.03,0.0
20230615:0930,0.0,0.0,0.0,0.0,12.38,0.97,0.0
20230615:1030,0.0,0.0,0.0,-4.99,12.19,0.97,0.0
20230615:1130,0.0,16.5,4.63,8.7,12.37,1.03,0.0
20230615:1230,0.0,43.66,12.27,22.47,13.36,0.83,0.0
20230615:1330,0.0,82.61,23.21,36.16,14.57,0.55,0.0
20230615:1430,0.0,103.01,28.94,49.51,16.28,0.41,0.0
20230615:1530,0.0,146.55,41.16,61.89,17.73,0.34,0.0
20230615:1630,0.0,146.57,41.17,71.14,19.08,0.48,0.0
20230615:1730,40.96,149.76,65.74,71.63,19.88,0.62,0.0
20230615:1830,174.63,179.52,76.07,62.87,20.68,0.76,0.0
20230615:1930,298.95,169.76,65.43,50.64,21.27,1.17,0.0
20230615:2030,418.73,149.07,50.95,37.34,21.27,1.31,0.0
20230615:2130,363.06,135.8,29.21,23.67,20.75,1.24,0.0
20230615:2230,178.73,69.77,8.88,9.9,18.54,0.9,0.0
20230615:2330,0.0,0.0,0.0,-3.81,17.21,0.97,0.0
20230616:0030,0.0,0.0,0.0,0.0,16.16,1.1,0.0
20230616:0130,0.0,0.0,0.0,0.0,15.15,1.17,0.0
20230616:0230,0.0,0.0,0.0,0.0,14.5,1.17,0.0
20230616:0330,0.0,0.0,0.0,0.0,14.1,1.17,0.0
20230616:0430,0.0,0.0,0.0,0.0,13.55,1.03,0.0
20230616:0530,0.0,0.0,0.0,0.0,13.09,1.03,0.0
20230616:0630,0.0,0.0,0.0,0.0,12.75,0.97,0.0
20230616:0730,0.0,0.0,0.0,0.0,12.68,0.76,0.0
20230616:0830,0.0,0.0,0.0,0.0,12.32,0.69,0.0
20230616:0930,0.0,0.0,0.0,0.0,12.17,0.69,0.0
20230616:1030,0.0,0.0,0.0,-5.03,11.7,0.83,0.0
20230616:1130,0.0,15.5,4.35,8.66,11.69,0.97,0.0
20230616:1230,0.0,29.12,8.18,22.42,13.3,0.76,0.0
20230616:1330,0.0,41.46,11.64,36.11,15.99,0.9,0.0
20230616:1430,0.0,56.02,15.74,49.45,18.39,0.83,0.0
20230616:1530,0.0,50.05,14.06,61.83,19.78,0.83,0.0
20230616:1630,0.0,48.49,13.62,71.09,21.1,1.45,0.0
20230616:1730,93.74,52.37,95.0,71.61,21.88,1.66,0.0
20230616:1830,256.43,98.26,83.68,62.88,22.34,1.66,0.0
20230616:1930,361.54,85.4,62.17,50.67,20.86,1.24,0.0
20230616:2030,250.95,142.79,39.45,37.38,19.98,0.83,0.0
20230616:2130,158.21,67.15,16.13,23.71,19.22,0.62,0.0
20230616:2230,121.5,48.96,7.11,9.95,17.77,0.62,0.0
20230616:2330,0.0,0.0,0.0,-3.76,17.12,0.69,0.0
20230617:0030,0.0,0.0,0.0,0.0,16.13,0.62,0.0
20230617:0130,0.0,0.0,0.0,0.0,15.4,0.62,0.0
20230617:0230,0.0,0.0,0.0,0.0,14.77,0.76,0.0
20230617:0330,0.0,0.0,0.0,0.0,14.16,0.97,0.0
20230617:0430,0.0,0.0,0.0,0.0,13.77,1.03,0.0
20230617:0530,0.0,0.0,0.0,0.0,13.38,0.9,0.0
20230617:0630,0.0,0.0,0.0,0.0,12.74,0.76,0.0
20230617:0730,0.0,0.0,0.0,0.0,12.75,0.69,0.0
20230617:0830,0.0,0.0,0.0,0.0,12.13,0.76,0.0
20230617:0930,0.0,0.0,0.0,0.0,11.92,0.69,0.0
20230617:1030,0.0,0.0,0.0,-5.07,11.38,0.83,0.0
20230617:1130,0.0,15.34,4.31,8.61,11.32,0.83,0.0
20230617:1230,0.0,45.78,12.86,22.38,12.9,0.55,0.0
20230617:1330,0.0,73.62,20.68,36.05,15.09,0.69,0.0
20230617:1430,0.0,76.45,21.47,49.39,16.58,0.55,0.0
20230617:1530,0.0,73.62,20.68,61.77,18.2,0.62,0.0
20230617:1630,0.0,66.54,18.69,71.04,19.46,0.9,0.0
20230617:1730,70.17,97.89,83.09,71.6,20.12,1.24,0.0
20230617:1830,149.1,167.9,68.05,62.9,20.95,1.31,0.0
20230617:1930,239.92,154.28,56.27,50.7,19.59,0.83,0.0
20230617:2030,268.5,151.01,41.59,37.42,19.39,0.76,0.0
20230617:2130,247.72,107.6,23.31,23.76,19.0,0.34,0.0
20230617:2230,99.41,46.95,6.98,10.0,17.42,0.34,0.0
20230617:2330,0.0,0.0,0.0,-3.7,15.16,0.34,0.0
20230618:0030,0.0,0.0,0.0,0.0,14.72,0.48,0.0
20230618:0130,0.0,0.0,0.0,0.0,13.97,0.69,0.0
20230618:0230,0.0,0.0,0.0,0.0,13.4,0.83,0.0
20230618:0330,0.0,0.0,0.0,0.0,12.62,1.03,0.0
20230618:0430,0.0,0.0,0.0,0.0,12.24,0.97,0.0
20230618:0530,0.0,0.0,0.0,0.0,11.61,0.97,0.0
20230618:0630,0.0,0.0,0.0,0.0,10.41,1.03,0.0
20230618:0730,0.0,0.0,0.0,0.0,10.51,1.03,0.0
20230618:0830,0.0,0.0,0.0,0.0,10.39,1.03,0.0
20230618:0930,0.0,0.0,0.0,0.0,10.78,1.03,0.0
20230618:1030,0.0,0.0,0.0,-5.12,10.51,0.97,0.0
20230618:1130,0.0,15.54,4.37,8.57,10.5,1.1,0.0
20230618:1230,0.0,43.47,12.21,22.33,12.53,0.83,0.0
20230618:1330,0.0,60.06,16.87,36.0,14.69,0.83,0.0
20230618:1430,0.0,63.49,17.84,49.34,16.72,0.83,0.0
20230618:1530,0.0,80.83,22.71,61.71,18.89,0.83,0.0
20230618:1630,0.0,99.38,27.91,70.99,20.4,0.97,0.0
20230618:1730,71.55,120.48,89.98,71.59,21.41,1.24,0.0
20230618:1830,234.87,141.31,85.62,62.93,22.06,1.52,0.0
20230618:1930,338.81,135.05,66.01,50.74,22.59,1.79,0.0
20230618:2030,559.37,110.76,57.74,37.46,22.08,1.72,0.0
20230618:2130,539.65,112.34,33.78,23.81,21.67,1.66,0.0
20230618:2230,379.96,94.99,11.82,10.05,20.68,1.31,0.0
20230618:2330,0.0,0.0,0.0,-3.65,19.3,1.24,0.0
20230619:0030,0.0,0.0,0.0,0.0,17.49,1.31,0.0
20230619:0130,0.0,0.0,0.0,0.0,15.88,1.31,0.0
20230619:0230,0.0,0.0,0.0,0.0,14.9,1.45,0.0
20230619:0330,0.0,0.0,0.0,0.0,14.14,1.38,0.0
20230619:0430,0.0,0.0,0.0,0.0,13.37,1.24,0.0
20230619:0530,0.0,0.0,0.0,0.0,12.82,1.24,0.0
20230619:0630,0.0,0.0,0.0,0.0,12.27,1.24,0.0
20230619:0730,0.0,0.0,0.0,0.0,12.19,1.24,0.0
20230619:0830,0.0,0.0,0.0,0.0,12.06,1.17,0.0
20230619:0930,0.0,0.0,0.0,0.0,11.81,1.24,0.0
20230619:1030,0.0,0.0,0.0,-5.16,11.61,1.24,0.0
20230619:1130,0.0,12.0,3.37,8.52,11.36,1.24,0.0
20230619:1230,0.0,26.34,7.4,22.28,13.14,0.97,0.0
20230619:1330,0.0,28.85,8.11,35.95,16.25,0.69,0.0
20230619:1430,0.0,31.22,8.77,49.29,18.74,0.76,0.0
20230619:1530,0.0,31.67,8.89,61.66,20.48,0.83,0.0
20230619:1630,0.0,32.17,9.03,70.95,21.74,1.03,0.0
20230619:1730,101.47,33.95,100.26,71.59,22.75,1.31,0.0
20230619:1830,314.47,53.1,92.29,62.96,23.38,1.38,0.0
20230619:1930,491.44,70.21,78.45,50.78,23.68,1.59,0.0
20230619:2030,613.45,86.05,59.8,37.51,23.49,1.59,0.0
20230619:2130,599.28,104.99,35.75,23.85,22.82,1.52,0.0
20230619:2230,442.49,91.57,12.44,10.1,21.16,1.03,0.0
20230619:2330,0.0,0.0,0.0,-3.6,19.27,1.24,0.0
20230620:0030,0.0,0.0,0.0,0.0,17.77,1.31,0.0
20230620:0130,0.0,0.0,0.0,0.0,16.49,1.31,0.0
20230620:0230,0.0,0.0,0.0,0.0,15.76,1.38,0.0
20230620:0330,0.0,0.0,0.0,0.0,15.0,1.45,0.0
20230620:0430,0.0,0.0,0.0,0.0,14.42,1.45,0.0
20230620:0530,0.0,0.0,0.0,0.0,13.6,1.45,0.0
20230620:0630,0.0,0.0,0.0,0.0,12.81,1.38,0.0
20230620:0730,0.0,0.0,0.0,0.0,12.64,1.45,0.0
20230620:0830,0.0,0.0,0.0,0.0,12.28,1.38,0.0
20230620:0930,0.0,0.0,0.0,0.0,11.61,1.38,0.0
20230620:1030,0.0,0.0,0.0,-5.21,11.34,1.38,0.0
20230620:1130,0.0,11.8,3.32,8.47,11.19,1.24,0.0
20230620:1230,0.0,29.99,8.42,22.23,12.73,0.97,0.0
20230620:1330,0.0,33.41,9.38,35.9,16.26,0.97,0.0
20230620:1430,0.0,41.87,11.76,49.24,18.43,0.9,0.0
20230620:1530,0.0,39.96,11.22,61.62,20.3,0.97,0.0
20230620:1630,0.0,35.4,9.94,70.92,21.74,1.24,0.0
20230620:1730,94.31,48.46,97.7,71.6,22.78,1.59,0.0
20230620:1830,289.69,71.67,89.0,62.99,23.31,1.66,0.0
20230620:1930,403.19,104.01,70.69,50.82,23.8,1.72,0.0
20230620:2030,420.98,150.3,51.62,37.55,23.4,1.38,0.0
20230620:2130,422.89,123.84,30.42,23.9,22.72,1.17,0.0
20230620:2230,297.04,89.89,10.92,10.15,21.04,0.83,0.0
20230620:2330,0.0,0.0,0.0,-3.55,19.64,0.97,0.0
20230621:0030,0.0,0.0,0.0,0.0,17.88,0.97,0.0
20230621:0130,0.0,0.0,0.0,0.0,16.61,1.1,0.0
20230621:0230,0.0,0.0,0.0,0.0,15.72,1.24,0.0
20230621:0330,0.0,0.0,0.0,0.0,15.07,1.38,0.0
20230621:0430,0.0,0.0,0.0,0.0,14.72,1.38,0.0
20230621:0530,0.0,0.0,0.0,0.0,13.94,1.31,0.0
20230621:0630,0.0,0.0,0.0,0.0,13.46,1.31,0.0
20230621:0730,0.0,0.0,0.0,0.0,12.85,1.17,0.0
20230621:0830,0.0,0.0,0.0,0.0,12.22,1.24,0.0
20230621:0930,0.0,0.0,0.0,0.0,11.69,1.24,0.0
20230621:1030,0.0,0.0,0.0,-5.26,11.12,1.17,0.0
20230621:1130,0.0,12.92,3.63,8.42,10.7,1.1,0.0
20230621:1230,0.0,30.31,8.52,22.18,12.56,0.76,0.0
20230621:1330,0.0,33.61,9.44,35.85,16.36,0.76,0.0
20230621:1430,0.0,33.59,9.43,49.19,18.72,0.76,0.0
20230621:1530,0.0,33.02,9.27,61.57,20.57,0.9,0.0
20230621:1630,0.0,42.63,11.97,70.89,21.89,1.45,0.0
20230621:1730,79.49,73.37,89.35,71.61,22.51,1.93,0.0
20230621:1830,219.76,141.01,82.1,63.02,22.88,1.72,0.0
20230621:1930,295.25,158.81,64.0,50.86,23.09,1.45,0.0
20230621:2030,265.91,165.26,43.44,37.6,22.7,1.24,0.0
20230621:2130,273.04,130.4,26.51,23.95,20.27,0.76,0.0
20230621:2230,163.3,67.45,8.89,10.19,19.58,0.55,0.0
20230621:2330,0.0,0.0,0.0,-3.5,18.4,0.62,0.0
20230622:0030,0.0,0.0,0.0,0.0,16.97,0.9,0.0
20230622:0130,0.0,0.0,0.0,0.0,16.04,1.03,0.0
20230622:0230,0.0,0.0,0.0,0.0,15.16,1.24,0.0
20230622:0330,0.0,0.0,0.0,0.0,14.4,1.24,0.0
20230622:0430,0.0,0.0,0.0,0.0,13.78,1.24,0.0
20230622:0530,0.0,0.0,0.0,0.0,13.09,1.24,0.0
20230622:0630,0.0,0.0,0.0,0.0,12.36,1.31,0.0
20230622:0730,0.0,0.0,0.0,0.0,12.43,1.17,0.0
20230622:0830,0.0,0.0,0.0,0.0,12.36,1.17,0.0
20230622:0930,0.0,0.0,0.0,0.0,12.28,1.17,0.0
20230622:1030,0.0,0.0,0.0,-5.31,12.51,1.1,0.0
20230622:1130,0.0,18.64,5.23,8.37,12.39,1.1,0.0
20230622:1230,0.0,45.27,12.72,22.13,13.64,0.83,0.0
20230622:1330,0.0,41.74,11.72,35.8,15.81,0.48,0.0
20230622:1430,0.0,48.93,13.74,49.15,17.97,0.41,0.0
20230622:1530,0.0,55.63,15.62,61.53,20.01,0.48,0.0
20230622:1630,0.0,48.83,13.71,70.87,21.19,0.76,0.0
20230622:1730,72.72,64.73,81.2,71.63,22.18,1.1,0.0
20230622:1830,137.27,189.2,69.41,63.06,22.43,1.1,0.0
20230622:1930,154.06,186.85,51.84,50.91,21.95,0.55,0.0
20230622:2030,115.12,162.62,35.65,37.65,21.33,0.28,0.0
20230622:2130,82.12,105.67,20.38,24.0,20.56,0.07,0.0
20230622:2230,42.1,37.93,6.45,10.24,19.53,0.14,0.0
20230622:2330,0.0,0.0,0.0,-3.45,18.44,0.21,0.0
20230623:0030,0.0,0.0,0.0,0.0,17.06,0.34,0.0
20230623:0130,0.0,0.0,0.0,0.0,16.55,0.28,0.0
20230623:0230,0.0,0.0,0.0,0.0,15.29,0.69,0.0
20230623:0330,0.0,0.0,0.0,0.0,14.77,0.76,0.0
20230623:0430,0.0,0.0,0.0,0.0,14.36,1.03,0.0
20230623:0530,0.0,0.0,0.0,0.0,13.7,1.03,0.0
20230623:0630,0.0,0.0,0.0,0.0,13.03,0.9,0.0
20230623:0730,0.0,0.0,0.0,0.0,13.2,0.9,0.0
20230623:0830,0.0,0.0,0.0,0.0,12.85,0.83,0.0
20230623:0930,0.0,0.0,0.0,0.0,12.4,1.03,0.0
20230623:1030,0.0,0.0,0.0,-5.35,12.22,1.1,0.0
20230623:1130,0.0,14.03,3.94,8.32,12.14,1.03,0.0
20230623:1230,0.0,43.31,12.17,22.08,13.78,0.97,0.0
20230623:1330,0.0,48.67,13.67,35.76,15.84,0.9,0.0
20230623:1430,0.0,47.33,13.29,49.1,17.97,0.76,0.0
20230623:1530,0.0,54.38,15.27,61.5,19.75,0.97,0.0
20230623:1630,0.0,49.22,13.82,70.86,21.26,0.97,0.0
20230623:1730,81.42,56.49,88.74,71.66,22.11,0.83,0.0
20230623:1830,200.85,108.44,71.89,63.11,22.5,0.9,0.0
20230623:1930,258.19,144.65,57.55,50.96,20.87,0.14,0.0
20230623:2030,234.17,140.05,38.42,37.7,19.98,0.21,0.0
20230623:2130,109.49,93.2,18.77,24.05,18.87,0.69,0.0
20230623:2230,34.28,32.95,5.82,10.29,17.96,0.34,0.0
20230623:2330,0.0,0.0,0.0,-3.41,16.92,0.14,0.0
20230624:0030,0.0,0.0,0.0,0.0,16.26,0.41,0.0
20230624:0130,0.0,0.0,0.0,0.0,15.97,0.41,0.0
20230624:0230,0.0,0.0,0.0,0.0,15.77,0.28,0.0
20230624:0330,0.0,0.0,0.0,0.0,15.22,0.14,0.0
20230624:0430,0.0,0.0,0.0,0.0,14.6,0.28,0.0
20230624:0530,0.0,0.0,0.0,0.0,14.42,0.34,0.0
20230624:0630,0.0,0.0,0.0,0.0,14.69,0.21,0.0
20230624:0730,0.0,0.0,0.0,0.0,13.81,0.0,0.0
20230624:0830,0.0,0.0,0.0,0.0,13.68,0.0,0.0
20230624:0930,0.0,0.0,0.0,0.0,13.2,0.21,0.0
20230624:1030,0.0,0.0,0.0,-5.4,12.94,0.34,0.0
20230624:1130,0.0,14.38,4.04,8.28,12.99,0.28,0.0
20230624:1230,0.0,42.08,11.82,22.03,14.06,0.21,0.0
20230624:1330,0.0,86.62,24.33,35.71,14.79,0.34,0.0
20230624:1430,0.0,103.7,29.13,49.06,16.76,0.41,0.0
20230624:1530,0.0,118.09,33.17,61.47,18.24,0.48,0.0
20230624:1630,0.0,126.36,35.5,70.85,19.57,0.62,0.0
20230624:1730,32.42,134.29,57.29,71.69,19.3,0.69,0.0
20230624:1830,73.66,173.02,51.49,63.16,20.0,0.76,0.0
20230624:1930,222.6,161.76,55.8,51.01,19.21,0.69,0.0
20230624:2030,121.91,143.73,33.0,37.75,19.24,0.28,0.0
20230624:2130,66.51,71.56,14.85,24.1,18.92,0.48,0.0
20230624:2230,23.76,28.53,5.25,10.34,16.86,0.21,0.0
20230624:2330,0.0,0.0,0.0,-3.36,16.31,0.55,0.0
20230625:0030,0.0,0.0,0.0,0.0,15.28,0.28,0.0
20230625:0130,0.0,0.0,0.0,0.0,14.4,0.55,0.0
20230625:0230,0.0,0.0,0.0,0.0,14.55,0.14,0.0
20230625:0330,0.0,0.0,0.0,0.0,14.28,0.07,0.0
20230625:0430,0.0,0.0,0.0,0.0,14.17,0.0,0.0
20230625:0530,0.0,0.0,0.0,0.0,14.01,0.28,0.0
20230625:0630,0.0,0.0,0.0,0.0,13.29,0.34,0.0
20230625:0730,0.0,0.0,0.0,0.0,14.03,0.41,0.0
20230625:0830,0.0,0.0,0.0,0.0,14.37,0.34,0.0
20230625:0930,0.0,0.0,0.0,0.0,14.25,0.34,0.0
20230625:1030,0.0,0.0,0.0,-5.46,14.16,0.28,0.0
20230625:1130,0.0,10.84,3.05,8.23,13.95,0.48,0.0
20230625:1230,0.0,26.31,7.39,21.99,14.38,0.9,0.0
20230625:1330,0.0,39.02,10.96,35.67,14.75,0.62,0.0
20230625:1430,0.0,68.48,19.24,49.02,15.27,0.55,0.0
20230625:1530,0.0,100.29,28.17,61.44,15.95,0.48,0.0
20230625:1630,0.0,135.98,38.2,70.85,16.29,0.41,0.0
20230625:1730,14.4,204.65,54.5,71.73,27.0,0.28,0.0
20230625:1830,22.67,179.15,40.99,63.21,21.14,0.76,0.0
20230625:1930,21.04,152.96,32.64,51.06,18.47,0.83,0.0
20230625:2030,20.52,105.36,21.94,37.8,17.61,0.83,0.0
20230625:2130,12.02,62.91,12.69,24.15,16.67,0.9,0.0
20230625:2230,1.51,17.14,3.43,10.39,16.22,0.69,0.0
20230625:2330,0.0,0.0,0.0,-3.32,15.38,0.76,0.0
20230626:0030,0.0,0.0,0.0,0.0,14.68,0.76,0.0
20230626:0130,0.0,0.0,0.0,0.0,14.48,0.9,0.0
20230626:0230,0.0,0.0,0.0,0.0,14.38,0.21,0.0
20230626:0330,0.0,0.0,0.0,0.0,14.7,0.07,0.0
20230626:0430,0.0,0.0,0.0,0.0,14.47,0.14,0.0
20230626:0530,0.0,0.0,0.0,0.0,14.95,0.21,0.0
20230626:0630,0.0,0.0,0.0,0.0,14.37,0.28,0.0
20230626:0730,0.0,0.0,0.0,0.0,14.17,0.28,0.0
20230626:0830,0.0,0.0,0.0,0.0,14.22,0.41,0.0
20230626:0930,0.0,0.0,0.0,0.0,13.77,0.41,0.0
20230626:1030,0.0,0.0,0.0,-5.51,13.76,0.48,0.0
20230626:1130,0.0,11.36,3.19,8.18,13.71,0.76,0.0
20230626:1230,0.0,39.94,11.22,21.94,14.37,0.9,0.0
20230626:1330,0.0,66.48,18.67,35.63,15.1,0.55,0.0
20230626:1430,0.0,92.97,26.11,48.99,16.46,0.55,0.0
20230626:1530,0.0,97.92,27.5,61.41,17.72,0.55,0.0
20230626:1630,0.0,114.14,32.06,70.85,18.07,0.69,0.0
20230626:1730,25.84,164.59,57.55,71.77,18.4,0.76,0.0
20230626:1830,132.44,143.08,60.57,63.26,18.88,0.48,0.0
20230626:1930,234.11,154.34,56.22,51.12,18.87,0.69,0.0
